datetime,open,high,low,close,volume
2023-01-02 09:15:00+05:30,8365.0,8365.0,8337.6,8353.0,8875
2023-01-02 09:16:00+05:30,8350.75,8382.3,8350.75,8366.65,3896
2023-01-02 09:17:00+05:30,8365.0,8386.15,8356.45,8385.9,6392
2023-01-02 09:18:00+05:30,8383.25,8396.85,8379.3,8389.3,4017
2023-01-02 09:19:00+05:30,8385.8,8388.0,8378.4,8385.95,2846
2023-01-02 09:20:00+05:30,8388.8,8403.6,8385.3,8397.4,3942
2023-01-02 09:21:00+05:30,8399.85,8414.9,8399.75,8404.1,2917
2023-01-02 09:22:00+05:30,8402.5,8415.0,8393.3,8413.35,3807
2023-01-02 09:23:00+05:30,8410.5,8414.5,8402.7,8411.95,2043
2023-01-02 09:24:00+05:30,8411.95,8423.65,8411.0,8420.0,4562
2023-01-02 09:25:00+05:30,8416.8,8418.35,8411.6,8418.3,741
2023-01-02 09:26:00+05:30,8414.55,8418.0,8412.05,8415.9,694
2023-01-02 09:27:00+05:30,8417.65,8419.95,8412.95,8413.05,1580
2023-01-02 09:28:00+05:30,8413.1,8416.6,8412.5,8415.05,1276
2023-01-02 09:29:00+05:30,8415.05,8430.0,8413.0,8418.7,5181
2023-01-02 09:30:00+05:30,8418.7,8419.4,8411.5,8414.0,2869
2023-01-02 09:31:00+05:30,8414.0,8426.75,8414.0,8423.0,2162
2023-01-02 09:32:00+05:30,8425.0,8426.0,8412.2,8416.1,1265
2023-01-02 09:33:00+05:30,8416.1,8426.25,8410.9,8422.25,1571
2023-01-02 09:34:00+05:30,8422.5,8425.05,8420.0,8420.0,634
2023-01-02 09:35:00+05:30,8420.0,8425.0,8415.8,8422.2,429
2023-01-02 09:36:00+05:30,8422.2,8424.9,8415.0,8420.85,810
2023-01-02 09:37:00+05:30,8420.85,8438.15,8420.0,8438.15,2345
2023-01-02 09:38:00+05:30,8434.35,8438.3,8422.5,8426.05,738
2023-01-02 09:39:00+05:30,8426.05,8429.55,8425.0,8428.9,425
2023-01-02 09:40:00+05:30,8428.9,8432.0,8423.1,8428.05,897
2023-01-02 09:41:00+05:30,8428.6,8434.45,8423.2,8432.5,695
2023-01-02 09:42:00+05:30,8435.0,8436.0,8430.0,8435.5,1239
2023-01-02 09:43:00+05:30,8435.05,8436.0,8429.35,8434.25,712
2023-01-02 09:44:00+05:30,8434.25,8444.0,8434.25,8441.3,2769
2023-01-02 09:45:00+05:30,8441.3,8446.05,8435.0,8439.6,2414
